PhysID,ITM_1,ITM_2,ITM_3,ITM_4,ITM_5,ITM_6,ITM_7
1508822370,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_PR,TRAMADOL,,
1508823410,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_MN,TRAMADOL,
1508824368,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1508827494,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_VA,,,
1508828948,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MN,TRAMADOL,
1508829177,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_MO,TRAMADOL
1508829706,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_VA,TRAMADOL,
1508832528,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_AL,TRAMADOL,,
1508833500,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IL,TRAMADOL,,
1508834482,GENDER_M,HYDROCODONE,SPCLTY_Neurosurgery,STATE_CA,,,
1508837626,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_MI,TRAMADOL
1508840216,GENDER_F,HYDROCODONE,SPCLTY_General Surgery,STATE_ME,TRAMADOL,,
1508840315,GENDER_M,HYDROCODONE,SPCLTY_Vascular Surgery,STATE_MI,,,
1508841453,GENDER_M,HYDROCODONE,SPCLTY_Plastic and Reconstru,STATE_CA,,,
1508843053,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurosurgery,STATE_VA,TRAMADOL,
1508843400,GENDER_M,SPCLTY_Rheumatology,STATE_IL,TRAMADOL,,,
1508843616,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_VA,TRAMADOL,
1508846866,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,
1508847856,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AL,TRAMADOL,
1508848904,GENDER_F,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL,,,
1508850991,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MD,TRAMADOL
1508851601,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_RI,TRAMADOL,
1508853078,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_VA,TRAMADOL,,
1508855727,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_VA,,,
1508862046,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_MA,TRAMADOL,,
1508865619,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_OH,TRAMADOL
1508866237,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL
1508866559,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_IL,,,
1508867474,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Urology,STATE_NC,,
1508869181,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MO,,,
1508869900,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,,
1508872037,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,,
1508873027,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1508873886,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,,,
1508874074,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_OR,,
1508876350,GENDER_M,OXYCODONE,SPCLTY_Gastroenterology,STATE_UT,,,
1508876590,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OK,TRAMADOL,
1508880071,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,,,
1508885013,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MN,TRAMADOL,
1508886060,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MO,TRAMADOL,
1508886219,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL,,
1508889312,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_LA,,,
1508889411,GENDER_M,HYDROCODONE,SPCLTY_Sports Medicine,STATE_IL,,,
1508889577,GENDER_M,HYDROCODONE,SPCLTY_Orthopaedic Surgery,STATE_MO,,,
1508890989,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_AR,TRAMADOL,
1508892811,GENDER_F,SPCLTY_Family Practice,STATE_OH,TRAMADOL,,,
1508894841,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_WA,TRAMADOL,,
1508895038,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_FL,,,
1508897133,GENDER_M,OXYCODONE,SPCLTY_Ophthalmology,STATE_FL,,,
1508897794,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_VA,TRAMADOL,,
1508919945,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AZ,,
1508930231,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_LA,,,
1508931650,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,
1508936592,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1508939661,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_MO,,
1508941857,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_GA,TRAMADOL,,
1508950213,GENDER_M,HYDROCODONE,SPCLTY_Neurology,STATE_CA,,,
1508951757,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,,,
1508954017,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1508954744,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_TX,TRAMADOL,,
1508956079,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Geriatric Medicine,STATE_AR,TRAMADOL,
1508960923,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_SC,TRAMADOL,,
1508966920,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_AL,TRAMADOL,
1508967464,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_TX,,,
1508968249,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,,
1508968611,GENDER_F,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1508969213,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Obstetrics/Gynecology,STATE_MS,TRAMADOL
1508969973,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_ID,TRAMADOL,
1508971664,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1508973447,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_AZ,
1508975350,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_NJ,TRAMADOL,,
1508978214,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL
1508979501,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_CA,,,
1508982414,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_VA,TRAMADOL,,
1518001551,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_NV,,,
1518017581,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1518018514,GENDER_F,SPCLTY_Nurse Practitioner,STATE_MO,TRAMADOL,,,
1518019249,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_FL,,,
1518021641,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_KY,,,
1518031509,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_GA,,,
1518032002,GENDER_M,SPCLTY_Nurse Practitioner,STATE_AL,TRAMADOL,,,
1518033158,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,
1518033562,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Dentist,STATE_MO,,
1518034735,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL
1518036326,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_VA,,,
1518042282,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Psychiatry,STATE_WA,
1518042654,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,TRAMADOL,,
1518043298,GENDER_F,OXYCODONE,SPCLTY_Podiatry,STATE_WA,,,
1518047679,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_MO,,,
1518048719,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_GA,,
1518049832,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_NJ,,,
1518052364,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1518058551,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_MT,,,
1518060409,GENDER_M,SPCLTY_General Practice,STATE_FL,TRAMADOL,,,
1518062587,GENDER_M,HYDROCODONE,SPCLTY_Plastic and Reconstru,STATE_MT,,,
1518066216,GENDER_M,SPCLTY_Endocrinology,STATE_PR,TRAMADOL,,,
1518070580,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_FL,TRAMADOL,
1518071323,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,
1518072578,GENDER_M,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL,,,
1518073170,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_ME,TRAMADOL,,
1518074780,GENDER_M,HYDROCODONE,SPCLTY_Neurology,STATE_OK,,,
1518080787,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_MI,,,
1518086560,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Pain Management,STATE_MI,
1518090760,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_CA,,,
1518092311,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_KY,,
1518099274,GENDER_M,HYDROCODONE,SPCLTY_Oral Surgery (dentist,STATE_NC,,,
1518103811,GENDER_M,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_NC,,,
1518114891,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,,,
1518124627,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_PA,,,
1518130525,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_TN,,
1518133297,GENDER_F,OXYCODONE,SPCLTY_Emergency Medicine,STATE_MI,,,
1518133842,GENDER_F,HYDROCODONE,SPCLTY_Nephrology,STATE_OK,,,
1518138858,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_OH,,,
1518143676,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_GA,TRAMADOL,
1518145010,GENDER_F,SPCLTY_Internal Medicine,STATE_MD,TRAMADOL,,,
1518149228,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Geriatric Medicine,STATE_NC,TRAMADOL,
1518152446,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_IL,TRAMADOL,
1518160639,GENDER_F,HYDROCODONE,SPCLTY_Naturopath,STATE_OR,TRAMADOL,,
1518167915,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_AZ,,,
1518170380,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1518170927,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Anesthesiology,STATE_OK,TRAMADOL
1518179332,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NY,,,
1518180272,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_KY,,,
1518183847,GENDER_F,SPCLTY_Rheumatology,STATE_NY,TRAMADOL,,,
1518201300,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL,,
1518204106,GENDER_F,SPCLTY_Physician Assistant,STATE_GA,TRAMADOL,,,
1518215706,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_AZ,TRAMADOL,,
1518216274,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_NJ,,,
1518216514,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_VA,TRAMADOL,
1518219401,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_IL,,,
1518220862,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_AR,TRAMADOL,,
1518224401,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_OH,,,
1518236272,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_CA,,,
1518242544,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_WI,,,
1518245166,GENDER_F,SPCLTY_Physician Assistant,STATE_TX,TRAMADOL,,,
1518255124,GENDER_M,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,,
1518269026,GENDER_F,SPCLTY_Nurse Practitioner,STATE_PA,TRAMADOL,,,
1518271873,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_MS,,,
1518272756,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WV,TRAMADOL,,
1518275155,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OR,TRAMADOL,
1518277508,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CA,
1518279843,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_AL,,,
1518286285,GENDER_M,HYDROCODONE,SPCLTY_Sports Medicine,STATE_NM,TRAMADOL,,
1518302850,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_AZ,,,
1518303569,GENDER_M,SPCLTY_Student in an Organiz,STATE_NC,TRAMADOL,,,
1518303676,GENDER_M,HYDROCODONE,SPCLTY_Orthopaedic Surgery,STATE_MO,,,
1518304567,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_MA,,,
1518305820,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1518381466,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_MD,TRAMADOL,
1518901727,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MN,,,
1518905355,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,
1518907377,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_NC,TRAMADOL,
1518907401,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiology,STATE_NV,TRAMADOL,
1518908540,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_IL,TRAMADOL,,
1518909134,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_LA,TRAMADOL
1518911460,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1518914761,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_IL,,
1518918937,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TN,TRAMADOL,,
1518919281,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1518919406,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_AL,,,
1518922277,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_IN,TRAMADOL,
1518928290,FENTANYL,GENDER_M,SPCLTY_Family Practice,STATE_NY,,,
1518932227,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_IL,,,
1518932672,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL
1518933266,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL
1518933811,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1518935808,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,,
1518938778,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CT,,
1518940394,FENTANYL,GENDER_F,OXYCODONE,SPCLTY_Family Practice,STATE_NJ,TRAMADOL,
1518941202,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_NJ,,,
1518941608,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_GA,,,
1518943190,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,
1518943901,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_KS,,,
1518945153,GENDER_M,HYDROCODONE,SPCLTY_Plastic and Reconstru,STATE_NV,,,
1518945385,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NC,TRAMADOL,
1518946110,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL
1518947530,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_AZ,,
1518948736,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CO,TRAMADOL,,
1518952753,GENDER_F,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL,,,
1518953033,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,,
1518953090,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_FL,,,
1518953249,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WI,TRAMADOL
1518953843,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_WI,TRAMADOL
1518953983,GENDER_M,HYDROCODONE,SPCLTY_Gastroenterology,STATE_CA,,,
1518955228,GENDER_M,SPCLTY_Neurology,STATE_FL,TRAMADOL,,,
1518956143,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1518958909,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL
1518959238,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AZ,,
1518960210,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,,,
1518960855,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Podiatry,STATE_GA,,
1518961879,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_MI,,,
1518967785,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL,
1518967835,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MI,TRAMADOL,,
1518970284,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WV,TRAMADOL
1518973296,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_NJ,TRAMADOL,
1518974708,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_CO,,,
1518974997,GENDER_F,SPCLTY_Family Practice,STATE_AR,TRAMADOL,,,
1518979418,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_CA,TRAMADOL,
1518980044,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_OR,,,
1518981257,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_NJ,,
1518985043,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_MO,,,
1518986058,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MI,,,
1518986157,GENDER_F,OXYCODONE,SPCLTY_Family Practice,STATE_CO,,,
1518988443,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_CA,,
1518989839,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Medical Oncology,STATE_MI,
1518996917,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_MN,TRAMADOL,
1528003159,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NJ,TRAMADOL,,
1528003936,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1528009172,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OH,,
1528009271,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,,
1528010238,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_WI,TRAMADOL,
1528012051,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurology,STATE_MN,TRAMADOL,
1528015591,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_PA,,,
1528017738,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_AL,TRAMADOL,,
1528018736,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL
1528020625,GENDER_M,SPCLTY_Family Practice,STATE_MN,TRAMADOL,,,
1528021086,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Interventional Pain M,STATE_NC,TRAMADOL
1528022753,GENDER_M,HYDROCODONE,SPCLTY_Plastic and Reconstru,STATE_AL,,,
1528024585,GENDER_F,OXYCODONE,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL,,
1528025665,GENDER_F,SPCLTY_Internal Medicine,STATE_DC,TRAMADOL,,,
1528028800,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,,
1528031077,GENDER_M,HYDROCODONE,SPCLTY_Pulmonary Disease,STATE_MS,,,
1528032208,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_GA,,
1528033974,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_PA,,
1528034410,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Rheumatology,STATE_MS,TRAMADOL,
1528038627,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_VA,TRAMADOL,
1528039252,GENDER_F,SPCLTY_Nurse Practitioner,STATE_NC,TRAMADOL,,,
1528040581,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Radiation Oncology,STATE_NC,,
1528041365,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_RI,,,
1528045333,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MI,TRAMADOL,,
1528045614,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_WY,,,
1528049269,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_VA,TRAMADOL,
1528049897,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL
1528050374,FENTANYL,GENDER_M,OXYCODONE,SPCLTY_Hematology,STATE_NJ,,
1528053337,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NJ,,,
1528053642,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_NJ,TRAMADOL,
1528060720,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TN,TRAMADOL,,
1528061322,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_WV,TRAMADOL,,
1528063252,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_LA,TRAMADOL,
1528066073,GENDER_M,HYDROCODONE,SPCLTY_Dermatology,STATE_FL,,,
1528068384,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_GA,,,
1528068822,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_GA,TRAMADOL,
1528069085,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL
1528071172,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1528077955,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hand Surgery,STATE_MO,,
1528078516,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1528079803,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_IL,TRAMADOL,,
1528083078,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_KS,,,
1528085057,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurosurgery,STATE_MO,,
1528086857,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MS,TRAMADOL,,
1528086915,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MS,TRAMADOL,
1528087236,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_UT,TRAMADOL,
1528089885,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_IL,TRAMADOL
1528092707,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_NY,TRAMADOL,,
1528093382,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MT,TRAMADOL
1528095288,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_WA,,
1528098365,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IL,TRAMADOL,,
1528109923,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_IL,,,
1528115409,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Surgery,STATE_TN,,
1528119625,GENDER_M,HYDROCODONE,SPCLTY_Psychiatry,STATE_TX,,,
1528121852,GENDER_M,HYDROCODONE,SPCLTY_Psychiatry,STATE_CA,,,
1528124054,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_FL,TRAMADOL,,
1528127826,GENDER_F,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,,
1528129376,GENDER_M,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_MD,,,
1528132552,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1528136066,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL,
1528137726,GENDER_F,SPCLTY_Physician Assistant,STATE_ME,TRAMADOL,,,
1528137890,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_NH,TRAMADOL,
